t_s,TimeUS,mode,armed,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14
66.953,593318182,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
66.993,593358277,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
67.033,593398172,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
67.073,593438155,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
67.113,593478335,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
67.153,593518429,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
67.193,593558564,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
67.233,593598204,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
67.273,593638181,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
67.313,593678080,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
67.353,593718132,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
67.393,593758488,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
67.433,593798180,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
67.473,593838114,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
67.513,593878220,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
67.553,593918103,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
67.593,593958764,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
67.633,593998391,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
67.673,594038566,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
67.713,594077969,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
67.753,594118301,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
67.793,594158188,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
67.833,594198143,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
67.873,594238074,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
67.913,594278077,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
67.953,594318078,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
67.993,594358184,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
68.033,594398299,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
68.073,594438236,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
68.113,594478296,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
68.153,594517956,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
68.193,594558374,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
68.233,594598321,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
68.273,594638260,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
68.313,594678043,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
68.353,594718038,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
68.393,594758147,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
68.433,594798068,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
68.473,594838426,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
68.513,594878077,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
68.553,594918012,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
68.593,594958187,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
68.633,594998036,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
68.673,595038684,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
68.713,595078403,19,1,1500,1500,1768,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
68.753,595118321,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
68.793,595158116,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
68.833,595198004,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
68.873,595238232,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
68.913,595277966,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
68.953,595317964,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
68.993,595358079,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
69.033,595397987,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
69.073,595437950,19,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
69.113,595477833,19,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
69.153,595517924,19,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
69.193,595558126,19,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
69.233,595598217,19,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
69.273,595638141,19,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
69.313,595678181,19,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
69.353,595718048,5,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
69.393,595757983,5,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
69.433,595797834,5,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
69.473,595838038,5,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
69.513,595877903,5,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
69.553,595917835,5,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
69.593,595958290,5,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
69.634,595998961,5,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
69.673,596038700,5,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
69.713,596077830,5,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
69.753,596117834,5,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
69.793,596157946,5,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
69.833,596197803,5,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
69.873,596237789,5,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
69.913,596277989,5,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
69.954,596318891,5,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
69.993,596358164,5,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
70.033,596398001,5,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
70.073,596437975,5,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
70.112,596477733,5,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
70.152,596517697,5,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
70.193,596557930,5,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
70.233,596598067,5,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
70.273,596638072,5,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
70.312,596677725,5,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
70.352,596717756,5,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
70.393,596757871,5,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
70.432,596797762,5,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
70.472,596837702,5,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
70.513,596877838,5,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
70.553,596917993,5,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
70.593,596958111,5,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
70.633,596997970,5,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
70.673,597038242,5,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
70.713,597077986,5,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
70.752,597117717,5,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
70.793,597157855,5,1,1500,1503,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
70.834,597198850,5,1,1500,1522,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
70.873,597237916,5,1,1500,1560,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
70.912,597277651,5,1,1500,1602,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
70.952,597317688,5,1,1500,1637,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
70.993,597357808,5,1,1500,1672,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
71.034,597398794,5,1,1500,1722,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
71.072,597437722,5,1,1500,1755,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
71.112,597477704,5,1,1500,1779,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
71.153,597517929,5,1,1500,1812,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
71.193,597558092,5,1,1500,1827,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
71.233,597598021,5,1,1500,1847,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
71.273,597638109,5,1,1500,1877,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
71.313,597678115,5,1,1500,1898,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
71.353,597717899,5,1,1500,1900,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
71.392,597757780,5,1,1500,1915,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
71.432,597797675,5,1,1500,1930,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
71.473,597837848,5,1,1500,1948,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
71.513,597877921,5,1,1517,1965,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
71.553,597918275,5,1,1525,1973,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
71.593,597958000,5,1,1527,1973,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
71.633,597997911,5,1,1528,1973,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
71.673,598038175,5,1,1530,1973,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
71.712,598077600,5,1,1530,1978,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
71.752,598117601,5,1,1532,1986,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
71.793,598157973,5,1,1535,1995,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
71.833,598197875,5,1,1500,1995,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
71.872,598237624,5,1,1500,1998,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
71.913,598277800,5,1,1499,1996,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
71.952,598317781,5,1,1485,1990,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
71.993,598357981,5,1,1446,1980,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
72.032,598397626,5,1,1445,1978,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
72.072,598437634,5,1,1451,1978,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
72.113,598477795,5,1,1479,1985,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
72.153,598517842,5,1,1500,1993,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
72.193,598557901,5,1,1481,1991,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
72.233,598597812,5,1,1476,1985,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
72.272,598637539,5,1,1496,1993,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
72.312,598677514,5,1,1500,1995,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
72.352,598717467,5,1,1500,1995,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
72.392,598757689,5,1,1496,1995,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
72.433,598797826,5,1,1496,1995,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
72.473,598837956,5,1,1496,1998,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
72.513,598877868,5,1,1500,2000,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
72.553,598918759,5,1,1500,2001,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
72.593,598958126,5,1,1500,2000,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
72.634,598998847,5,1,1498,2000,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
72.673,599038373,5,1,1496,2000,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
72.712,599077525,5,1,1496,2003,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
72.752,599117489,5,1,1500,2003,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
72.793,599157899,5,1,1500,2003,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
72.832,599197536,5,1,1500,2003,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
72.872,599237538,5,1,1500,2005,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
72.912,599277675,5,1,1500,2005,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
72.952,599317404,5,1,1500,2005,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
72.992,599357681,5,1,1500,1995,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
73.033,599398607,5,1,1500,1995,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
73.072,599437725,5,1,1500,1985,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
73.113,599477858,5,1,1500,1985,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
73.153,599518039,5,1,1500,1988,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
73.193,599557873,5,1,1500,1995,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
73.232,599597456,5,1,1500,1995,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
73.272,599637392,5,1,1500,1993,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
73.312,599677439,5,1,1500,2000,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
73.352,599717418,5,1,1500,2001,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
73.392,599757484,5,1,1500,2000,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
73.432,599797433,5,1,1500,1988,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
73.472,599837425,5,1,1500,1986,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
73.512,599877451,5,1,1500,2001,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
73.553,599918559,5,1,1500,2003,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
73.593,599958308,5,1,1500,2003,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
73.632,599997584,5,1,1500,2003,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
73.673,600038116,5,1,1500,2003,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
73.712,600077303,5,1,1500,2003,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
73.752,600117283,5,1,1508,2003,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
73.793,600158208,5,1,1509,2005,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
73.832,600197677,5,1,1509,2005,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
73.872,600237347,5,1,1509,2005,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
73.912,600277349,5,1,1509,2003,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
73.952,600317394,5,1,1509,2003,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
73.992,600357643,5,1,1509,2003,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
74.032,600397359,5,1,1509,1995,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
74.072,600437352,5,1,1509,1985,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
74.112,600477368,5,1,1509,1985,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
74.152,600517338,5,1,1509,1978,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
74.192,600557458,5,1,1509,1957,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
74.232,600597342,5,1,1508,1950,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
74.272,600637338,5,1,1508,1943,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
74.313,600677841,5,1,1508,1935,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
74.352,600717673,5,1,1508,1896,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
74.392,600757647,5,1,1507,1873,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
74.432,600797506,5,1,1506,1846,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
74.472,600837486,5,1,1504,1817,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
74.512,600877411,5,1,1502,1762,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
74.552,600917285,5,1,1502,1723,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
74.592,600957486,5,1,1502,1715,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
74.632,600997316,5,1,1501,1698,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
74.673,601038027,5,1,1501,1690,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
74.712,601077490,5,1,1501,1679,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
74.753,601118481,5,1,1500,1657,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
74.792,601157389,5,1,1500,1655,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
74.832,601197196,5,1,1500,1640,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
74.872,601237217,5,1,1500,1617,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
74.912,601277618,5,1,1500,1602,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
74.952,601317756,5,1,1500,1577,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
74.992,601357616,5,1,1500,1547,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
75.032,601397532,5,1,1500,1512,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
75.072,601437430,5,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
75.112,601477239,5,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
75.152,601517527,5,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
75.192,601557345,5,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
75.232,601597269,5,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
75.272,601637272,5,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
75.312,601677249,5,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
75.352,601717474,5,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
75.392,601757289,5,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
75.432,601797248,5,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
75.472,601837183,5,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
75.512,601877542,5,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
75.552,601917480,5,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
75.593,601958116,5,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
75.632,601997384,5,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
75.672,602037201,5,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
75.712,602077201,5,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
75.752,602117177,5,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
75.792,602157292,5,1,1500,1500,1769,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
75.832,602197085,5,1,1500,1500,1771,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
75.872,602237085,5,1,1500,1500,1779,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
75.912,602277388,5,1,1500,1500,1787,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
75.952,602317046,5,1,1500,1500,1794,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
75.992,602357464,5,1,1500,1500,1824,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
76.033,602398423,5,1,1500,1500,1823,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
76.072,602437384,5,1,1500,1500,1822,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
76.112,602477149,5,1,1500,1500,1822,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
76.152,602517490,5,1,1500,1500,1822,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
76.192,602557291,5,1,1500,1500,1822,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
76.233,602598352,5,1,1500,1500,1822,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
76.272,602637147,5,1,1500,1500,1822,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
76.312,602677163,5,1,1500,1500,1822,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
76.352,602717124,5,1,1500,1500,1822,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
76.392,602757180,5,1,1500,1500,1822,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
76.433,602798315,5,1,1500,1500,1822,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
76.472,602837123,5,1,1500,1500,1822,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
76.512,602877200,5,1,1500,1500,1822,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
76.552,602917063,5,1,1500,1500,1822,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
76.592,602957487,5,1,1500,1500,1838,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
76.632,602997331,5,1,1500,1500,1839,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
76.672,603036942,5,1,1500,1500,1840,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
76.712,603076987,5,1,1500,1500,1841,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
76.752,603117352,5,1,1500,1500,1842,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
76.792,603157142,5,1,1500,1500,1842,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
76.832,603197026,5,1,1500,1500,1841,1500,2000,2000,2000,1500,999,999,2000,2000,880,880
76.872,603237066,5,1,1500,1500,1841,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
76.912,603277072,5,1,1500,1500,1842,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
76.952,603317428,5,1,1500,1500,1842,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
76.992,603357134,5,1,1500,1500,1842,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
77.032,603397055,5,1,1500,1500,1841,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
77.072,603437063,5,1,1500,1500,1841,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
77.112,603477054,5,1,1500,1500,1841,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
77.152,603517046,5,1,1500,1500,1841,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
77.192,603557275,19,1,1500,1500,1841,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
77.233,603598456,19,1,1500,1500,1842,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
77.272,603637246,19,1,1500,1500,1841,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
77.312,603677237,19,1,1500,1500,1841,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
77.352,603717296,19,1,1500,1500,1841,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
77.392,603757302,19,1,1500,1500,1847,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
77.432,603797232,19,1,1500,1500,1890,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
77.472,603837218,19,1,1500,1500,1890,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
77.512,603877483,19,1,1500,1500,1890,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
77.552,603917262,19,1,1500,1500,1890,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
77.592,603957353,19,1,1500,1500,1890,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
77.632,603997206,19,1,1500,1500,1890,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
77.672,604037235,19,1,1500,1500,1890,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
77.712,604077208,19,1,1500,1500,1907,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
77.753,604118383,19,1,1500,1500,1930,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
77.792,604157045,19,1,1500,1500,1937,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
77.832,604196909,19,1,1500,1500,1940,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
77.872,604236997,19,1,1500,1500,1940,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
77.912,604276970,19,1,1500,1500,1940,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
77.952,604316940,19,1,1500,1500,1940,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
77.992,604357060,19,1,1500,1500,1950,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
78.032,604396983,19,1,1500,1500,2010,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
